instance_token,x_rel,y_rel,speed,heading,timestamp,category_0,category_1,category_2
2619facba2fc43838cb901caf8eaf4f6,-0.0033956806162614706,-0.6630467469552114,-0.5261023196383585,-1.0545639454637419,1695473385198499,0,1,0
2619facba2fc43838cb901caf8eaf4f6,-0.02115502556364004,-0.6643606579221969,-0.5047729552228717,-1.0945647538152543,1695473385699058,0,1,0
2619facba2fc43838cb901caf8eaf4f6,-0.037647596437125376,-0.6660276405555582,-0.5318807421545712,-1.0906301725665197,1695473386199562,0,1,0
2619facba2fc43838cb901caf8eaf4f6,-0.05207887721486576,-0.6588487881415993,-0.5710655129512744,1.4056785599462542,1695473386699102,0,1,0
2619facba2fc43838cb901caf8eaf4f6,-0.06565891064739283,-0.6527997681620644,-0.590435400017691,1.4130358135553742,1695473387198404,0,1,0
2619facba2fc43838cb901caf8eaf4f6,-0.0755813756539444,-0.6495439094735204,-0.6714692839210931,1.4297739266204956,1695473387697712,0,1,0
2619facba2fc43838cb901caf8eaf4f6,-0.08469042152668728,-0.6421680203874879,-0.6826173992901904,1.3626157214819064,1695473388197193,0,1,0
2619facba2fc43838cb901caf8eaf4f6,-0.09243734533617864,-0.6373706634835276,-0.7162417719699867,1.3886370631431673,1695473388697650,0,1,0
2619facba2fc43838cb901caf8eaf4f6,-0.099716969455684,-0.6335188730373004,-0.7275842472972014,1.4012215664238008,1695473389198293,0,1,0
2619facba2fc43838cb901caf8eaf4f6,-0.10474945858141647,-0.6307601362648184,-0.7765863656184866,1.398546883168128,1695473389698855,0,1,0
2619facba2fc43838cb901caf8eaf4f6,-0.10996943493098567,-0.6297702290936381,-0.7742760423340443,1.4497364136297295,1695473390199232,0,1,0
2619facba2fc43838cb901caf8eaf4f6,-0.11497522973422485,-0.6308479279267799,-0.7786540122974939,-1.0740797332851282,1695473390698821,0,1,0
2619facba2fc43838cb901caf8eaf4f6,-0.1203850511103133,-0.6308989602480711,-0.7702191029150965,-1.103946616669319,1695473391198235,0,1,0
2619facba2fc43838cb901caf8eaf4f6,-0.12571756812918752,-0.6355263876805589,-0.7666423049573199,-0.9829137482031864,1695473391697850,0,1,0
2619facba2fc43838cb901caf8eaf4f6,-0.13319885325537228,-0.6380671948069169,-0.7244735592663374,-1.0561797739705854,1695473392197458,0,1,0
2619facba2fc43838cb901caf8eaf4f6,-0.13319885325537228,-0.6380671948069169,-0.8868274485130359,-1.0561797739705854,1695473392197458,0,1,0
34dd580c62534e9ebfa697f244af3814,0.5281750356155959,0.09910467245688832,-0.8868274485130359,0.18597324164967524,1695473372698161,0,1,0
34dd580c62534e9ebfa697f244af3814,0.5099399666770346,0.09982162272545402,-0.49457788616796755,1.4715489979790484,1695473373198647,0,1,0
34dd580c62534e9ebfa697f244af3814,0.4898828980268084,0.10854236135619352,-0.44961049032679307,1.414545839436831,1695473373698280,0,1,0
34dd580c62534e9ebfa697f244af3814,0.4701473943434851,0.12198563357020699,-0.44950037302173595,1.3800887250600467,1695473374197968,0,1,0
34dd580c62534e9ebfa697f244af3814,0.44895522867218074,0.12946190054938328,-0.4272842600896425,1.4262409523863018,1695473374698243,0,1,0
34dd580c62534e9ebfa697f244af3814,0.42959684114963353,0.12343627257886589,-0.46764170811079564,-1.0602480014922364,1695473375198374,0,1,0
34dd580c62534e9ebfa697f244af3814,0.41401000977337304,0.08755762367391863,-0.45390004620741353,-0.8244569945538355,1695473375698147,0,1,0
34dd580c62534e9ebfa697f244af3814,0.3985052292978891,0.032120338986654076,-0.3484533069249112,-0.7346823576283897,1695473376197966,0,1,0
34dd580c62534e9ebfa697f244af3814,0.3873028379024558,-0.0603069748378374,-0.1429207331937507,-0.595368458690857,1695473376698026,0,1,0
34dd580c62534e9ebfa697f244af3814,0.37476156719773784,-0.20287650401383714,0.2309634643899762,-0.5598660700594417,1695473377198440,0,1,0
34dd580c62534e9ebfa697f244af3814,0.3590674797380533,-0.35877131493578773,0.34602301396856416,-0.5736494857805629,1695473377699013,0,1,0
34dd580c62534e9ebfa697f244af3814,0.3370023279976889,-0.5176897459053085,0.41178337378624197,-0.6134295265438393,1695473378199564,0,1,0
34dd580c62534e9ebfa697f244af3814,0.30979655826430724,-0.651122263178757,0.2867651660007449,-0.6746149091269923,1695473378699228,0,1,0
34dd580c62534e9ebfa697f244af3814,0.28217417542140644,-0.742811482392137,0.031635369067667285,-0.749660749488134,1695473379198508,0,1,0
34dd580c62534e9ebfa697f244af3814,0.25240522416865613,-0.807847137411343,-0.07576295925796413,-0.8349113450122426,1695473379697824,0,1,0
34dd580c62534e9ebfa697f244af3814,0.22552111066201216,-0.8640731654508299,-0.16595399803529465,-0.8435369117168456,1695473380197183,0,1,0
34dd580c62534e9ebfa697f244af3814,0.20110380914312284,-0.8859781874156331,-0.33586696665419913,-0.9790276288191591,1695473380697693,0,1,0
34dd580c62534e9ebfa697f244af3814,0.18254898879951553,-0.8907353807088273,-0.48617450724714784,-1.0681467044498707,1695473381198271,0,1,0
34dd580c62534e9ebfa697f244af3814,0.16339011067588124,-0.8936048890944188,-0.4740394617074284,-1.0835643828340962,1695473381698601,0,1,0
34dd580c62534e9ebfa697f244af3814,0.14617565866041887,-0.896107283119649,-0.5158979937159324,-1.0842035363621085,1695473382198843,0,1,0
34dd580c62534e9ebfa697f244af3814,0.12819998148961664,-0.8948213088341862,-0.499361300668142,1.4668663818826109,1695473382698412,0,1,0
34dd580c62534e9ebfa697f244af3814,0.1142692309000984,-0.8931471577304396,-0.5863688039775223,1.4598039070209567,1695473383197971,0,1,0
34dd580c62534e9ebfa697f244af3814,0.09870390375319416,-0.8953844428310426,-0.5510558548629471,-1.0844399873617538,1695473383697637,0,1,0
34dd580c62534e9ebfa697f244af3814,0.08108777710854505,-0.9037103305478299,-0.5020196509130213,-1.037237483261866,1695473384197276,0,1,0
34dd580c62534e9ebfa697f244af3814,0.04069305317267183,-0.921702214824106,-0.44716227847024315,-1.0410940114629281,1695473385198499,0,1,0
34dd580c62534e9ebfa697f244af3814,0.02703729390861557,-0.9201087694342889,-0.5929033899639176,1.4603103844098484,1695473385699058,0,1,0
34dd580c62534e9ebfa697f244af3814,0.010709844713746077,-0.9250012477764956,-0.533692029712472,-1.0619177486790772,1695473386199562,0,1,0
34dd580c62534e9ebfa697f244af3814,-0.00046968536130260005,-0.9166843753797511,-0.6377153522801907,1.37150917682601,1695473386699102,0,1,0
34dd580c62534e9ebfa697f244af3814,-0.008782132250655824,-0.9061049631088872,-0.6902934578425379,1.3034068922856885,1695473387198404,0,1,0
34dd580c62534e9ebfa697f244af3814,-0.016109379796014803,-0.8910585329062765,-0.6915867467093453,1.2190705212253066,1695473387697712,0,1,0
34dd580c62534e9ebfa697f244af3814,-0.020199719584399492,-0.8702734999938557,-0.705515026135771,1.0403154642898857,1695473388197193,0,1,0
34dd580c62534e9ebfa697f244af3814,-0.020810455897055147,-0.852198016896414,-0.7486852316915994,0.8707657003844499,1695473388697650,0,1,0
34dd580c62534e9ebfa697f244af3814,-0.02200099070838179,-0.8354820043825212,-0.7571494915679851,0.9132938196394093,1695473389198293,0,1,0
34dd580c62534e9ebfa697f244af3814,-0.020869149618076434,-0.8105543881851792,-0.695664863183016,0.7791399819051809,1695473389698855,0,1,0
34dd580c62534e9ebfa697f244af3814,-0.020591536340903344,-0.7843852705567625,-0.6876144855643219,0.8192943538556979,1695473390199232,0,1,0
34dd580c62534e9ebfa697f244af3814,-0.02093802741874923,-0.766196571123409,-0.7480086181614907,0.8537355351696266,1695473390698821,0,1,0
34dd580c62534e9ebfa697f244af3814,-0.02170591980809771,-0.7433575523576098,-0.7119230474112561,0.8705743496861675,1695473391198235,0,1,0
34dd580c62534e9ebfa697f244af3814,-0.02444273718592778,-0.7198146517158421,-0.6979719241404887,0.9621407946093825,1695473391697850,0,1,0
34dd580c62534e9ebfa697f244af3814,-0.03099916974681006,-0.7048516702785577,-0.7052800744916539,1.1981293249442004,1695473392197458,0,1,0
34dd580c62534e9ebfa697f244af3814,-0.03099916974681006,-0.7048516702785577,-0.8868274485130359,1.1981293249442004,1695473392197458,0,1,0
3b5df2df52eb4ca7988babe57d160cc1,0.279162556851555,-1.122674859265025,-0.8868274485130359,0.18597324164967524,1695473380697693,0,1,0
3b5df2df52eb4ca7988babe57d160cc1,0.2592203124025815,-1.129932013507169,-0.4544378696602039,-1.0527028313551121,1695473381198271,0,1,0
3b5df2df52eb4ca7988babe57d160cc1,0.23991716691446618,-1.1351672382980134,-0.4696070637728162,-1.0660100568403752,1695473381698601,0,1,0
3b5df2df52eb4ca7988babe57d160cc1,0.22245827072944935,-1.1396760885264061,-0.5095629928446284,-1.0678771772991185,1695473382198843,0,1,0
3b5df2df52eb4ca7988babe57d160cc1,0.2070710682860919,-1.137150694083368,-0.5547038922357787,1.4534312880186253,1695473382698412,0,1,0
3b5df2df52eb4ca7988babe57d160cc1,0.1937869997206894,-1.1334319821041239,-0.5991752313189328,1.436699797826076,1695473383197971,0,1,0
3b5df2df52eb4ca7988babe57d160cc1,0.17920913095933722,-1.1402802447644937,-0.5684569398174026,-1.0376416832288244,1695473383697637,0,1,0
3b5df2df52eb4ca7988babe57d160cc1,0.09979398548638466,-1.1914295232362122,-0.44874481866053256,-1.0132545395475976,1695473385699058,0,1,0
3b5df2df52eb4ca7988babe57d160cc1,0.08428969660634317,-1.1850660569139349,-0.5498678844520087,1.4180103572939056,1695473386199562,0,1,0
3b5df2df52eb4ca7988babe57d160cc1,0.07409378481271135,-1.1677176351344756,-0.6303924335405202,1.2545888092426734,1695473386699102,0,1,0
3b5df2df52eb4ca7988babe57d160cc1,0.06900025403496593,-1.143965281305794,-0.6750141591191667,1.0556462881179833,1695473387198404,0,1,0
3b5df2df52eb4ca7988babe57d160cc1,0.06626067318892524,-1.1213691254943303,-0.7046809078378287,0.9673553337421419,1695473387697712,0,1,0
3b5df2df52eb4ca7988babe57d160cc1,0.06889549974184823,-1.083396217577621,-0.5918520157873682,0.7519944510664374,1695473388197193,0,1,0
3b5df2df52eb4ca7988babe57d160cc1,0.07349136502481461,-1.043694598859178,-0.5690162353580936,0.7016089129110773,1695473388697650,0,1,0
3b5df2df52eb4ca7988babe57d160cc1,0.07736798190828906,-1.0015831571404388,-0.5558978556419575,0.7269611141859853,1695473389198293,0,1,0
3b5df2df52eb4ca7988babe57d160cc1,0.08362631979348915,-0.9514442762651719,-0.48240496640955244,0.692172096345563,1695473389698855,0,1,0
3b5df2df52eb4ca7988babe57d160cc1,0.08699047814179578,-0.898707474165802,-0.47907344815969005,0.7582743954090496,1695473390199232,0,1,0
3b5df2df52eb4ca7988babe57d160cc1,0.09071475041135209,-0.8497638114937617,-0.5052882523021706,0.7445176972508977,1695473390698821,0,1,0
3b5df2df52eb4ca7988babe57d160cc1,0.09096654408642588,-0.7977133597639847,-0.4899695733305119,0.8259974978981937,1695473391198235,0,1,0
3b5df2df52eb4ca7988babe57d160cc1,0.09063290072038277,-0.7465763310629545,-0.4970609599857555,0.8392002144417081,1695473391697850,0,1,0
3b5df2df52eb4ca7988babe57d160cc1,0.08491207189466354,-0.7106091752354553,-0.5862877533681536,1.00532383417693,1695473392197458,0,1,0
3b5df2df52eb4ca7988babe57d160cc1,0.08491207189466354,-0.7106091752354553,-0.8868274485130359,1.00532383417693,1695473392197458,0,1,0
3bb133db7dee4ece9fda03515316cda2,0.1759992398426862,0.1275399504491012,-0.8868274485130359,0.18597324164967524,1695473372698161,0,1,0
3bb133db7dee4ece9fda03515316cda2,0.15787162570315327,0.1234805110555567,-0.4957059288791593,-1.072830255846078,1695473373198647,0,1,0
3bb133db7dee4ece9fda03515316cda2,0.11712107310225735,0.129763694221066,-0.447206545991899,1.4548712887885964,1695473374197968,0,1,0
3bb133db7dee4ece9fda03515316cda2,0.09624661248946093,0.130336300708937,-0.43763556061912057,1.4732767448324815,1695473374698243,0,1,0
3bb133db7dee4ece9fda03515316cda2,0.07834006961099986,0.13020643503291143,-0.5014073085582904,-1.104263663587207,1695473375198374,0,1,0
3bb133db7dee4ece9fda03515316cda2,0.06875862330415143,0.13349569449966717,-0.6789337565360797,1.4275999696298447,1695473375698147,0,1,0
3bb133db7dee4ece9fda03515316cda2,0.05315394174248336,0.11280673399561295,-0.5156268391414196,-0.925087053319584,1695473376197966,0,1,0
3bb133db7dee4ece9fda03515316cda2,0.04373505123073427,0.08345634736150964,-0.5850804800366021,-0.7625381176535894,1695473376698026,0,1,0
3bb133db7dee4ece9fda03515316cda2,0.03932539133860029,0.03981923419358102,-0.5415275804469352,-0.5740599888731129,1695473377198440,0,1,0
3bb133db7dee4ece9fda03515316cda2,0.03523941121164203,-0.008749350168806182,-0.5071026655955487,-0.5556551925612566,1695473377699013,0,1,0
3bb133db7dee4ece9fda03515316cda2,0.03175681342971009,-0.05874657407347845,-0.49922100684398285,-0.5395975670679112,1695473378199564,0,1,0
3bb133db7dee4ece9fda03515316cda2,0.024708099150730287,-0.10208573452178592,-0.5233430518846724,-0.6368283367546119,1695473378699228,0,1,0
3bb133db7dee4ece9fda03515316cda2,0.01184363836302776,-0.1302201076599788,-0.536167658448082,-0.8347017452749961,1695473379198508,0,1,0
3bb133db7dee4ece9fda03515316cda2,-0.0032179249194752815,-0.14891357076216613,-0.5322052644907322,-0.935294108103716,1695473379697824,0,1,0
3bb133db7dee4ece9fda03515316cda2,-0.017226695110329333,-0.1669630289003663,-0.5549583885820428,-0.9295640264622154,1695473380197183,0,1,0
3bb133db7dee4ece9fda03515316cda2,-0.035622536473140294,-0.17106752553577767,-0.48994668722140483,-1.072948129600758,1695473380697693,0,1,0
3bb133db7dee4ece9fda03515316cda2,-0.051537755216523026,-0.17174255904002456,-0.5445370476281557,-1.099152338795654,1695473381198271,0,1,0
3bb133db7dee4ece9fda03515316cda2,-0.06961666433325957,-0.17256600585242032,-0.497802880952017,-1.098696973747356,1695473381698601,0,1,0
3bb133db7dee4ece9fda03515316cda2,-0.08751541273278687,-0.1733971596158524,-0.5016098820482437,-1.0985677599425427,1695473382198843,0,1,0
3bb133db7dee4ece9fda03515316cda2,-0.10346692834064795,-0.17289792712527516,-0.5430811093268598,1.4727147858067644,1695473382698412,0,1,0
3bb133db7dee4ece9fda03515316cda2,-0.11721254035388674,-0.17241694558730025,-0.5906066450325792,1.472177719381,1695473383197971,0,1,0
3bb133db7dee4ece9fda03515316cda2,-0.13024334858844008,-0.1723533834313212,-0.6060920321248413,1.4765553576565502,1695473383697637,0,1,0
3bb133db7dee4ece9fda03515316cda2,-0.14071654773093056,-0.17248446008062315,-0.6611790323514991,-1.1034985435379556,1695473384197276,0,1,0
3bb133db7dee4ece9fda03515316cda2,-0.1544063694530138,-0.16913288284825145,-0.5912784309840614,1.4417611330174642,1695473384697766,0,1,0
3bb133db7dee4ece9fda03515316cda2,-0.1685659464895704,-0.1672595369416972,-0.5820912538865249,1.4580445977279395,1695473385198499,0,1,0
3bb133db7dee4ece9fda03515316cda2,-0.1846328575575647,-0.1639130706173767,-0.5403640273300795,1.4470392183784648,1695473385699058,0,1,0
3bb133db7dee4ece9fda03515316cda2,-0.20201393200583734,-0.16754458310523637,-0.511978162592472,-1.0749984977032363,1695473386199562,0,1,0
3bb133db7dee4ece9fda03515316cda2,-0.22202544184062015,-0.17401865280746642,-0.4527779152644649,-1.0584892441895204,1695473386699102,0,1,0
3bb133db7dee4ece9fda03515316cda2,-0.24276213961618545,-0.19065995937130206,-0.42209097315804534,-0.9916409267366219,1695473387198404,0,1,0
3bb133db7dee4ece9fda03515316cda2,-0.2631461491917434,-0.2158065561464304,-0.4073484056116836,-0.9362084013280453,1695473387697712,0,1,0
3bb133db7dee4ece9fda03515316cda2,-0.28214463803136836,-0.24781995443004987,-0.4101690317059446,-0.8844033181635468,1695473388197193,0,1,0
3bb133db7dee4ece9fda03515316cda2,-0.3006984552716825,-0.288825108123957,-0.3802765008162854,-0.8326106284763164,1695473388697650,0,1,0
3bb133db7dee4ece9fda03515316cda2,-0.31796453076317643,-0.3370690353666777,-0.3648666153992875,-0.7849205572280072,1695473389198293,0,1,0
3bb133db7dee4ece9fda03515316cda2,-0.3323926499557673,-0.3921322408978688,-0.3655878489291628,-0.7217500902594081,1695473389698855,0,1,0
3bb133db7dee4ece9fda03515316cda2,-0.34450263655473584,-0.4493596999415179,-0.3793926475407791,-0.6812850015793362,1695473390199232,0,1,0
3bb133db7dee4ece9fda03515316cda2,-0.3542069557517153,-0.5136681969588148,-0.35398320087674096,-0.6254274696825038,1695473390698821,0,1,0
3bb133db7dee4ece9fda03515316cda2,-0.36205584546688163,-0.576620413250909,-0.3779479631741689,-0.5989745198098976,1695473391198235,0,1,0
3bb133db7dee4ece9fda03515316cda2,-0.36915633480761817,-0.6410914890722934,-0.3722442881372525,-0.5837497470501858,1695473391697850,0,1,0
3bb133db7dee4ece9fda03515316cda2,-0.37645992586282234,-0.688012673894745,-0.49615385323169214,-0.630078587912965,1695473392197458,0,1,0
3bb133db7dee4ece9fda03515316cda2,-0.37645992586282234,-0.688012673894745,-0.8868274485130359,-0.630078587912965,1695473392197458,0,1,0
531213aa32f6454ca801fe124bc8633e,-0.06093839139240768,-0.5917201926128512,-0.8868274485130359,0.18597324164967524,1695473372698161,1,0,0
531213aa32f6454ca801fe124bc8633e,-0.07725131611247762,-0.5933743361765568,-0.5357329424262829,-1.090582834473789,1695473373198647,1,0,0
531213aa32f6454ca801fe124bc8633e,-0.09657329590847938,-0.5914164516844059,-0.47026103516657336,1.462539684950186,1695473373698280,1,0,0
531213aa32f6454ca801fe124bc8633e,-0.11541650915114603,-0.5916155604464853,-0.48088536212033367,-1.1037818569319962,1695473374197968,1,0,0
531213aa32f6454ca801fe124bc8633e,-0.13436466853301238,-0.5897925293749796,-0.47887030598675995,1.4632828072585407,1695473374698243,1,0,0
531213aa32f6454ca801fe124bc8633e,-0.15534893261782365,-0.5900172458706191,-0.43516073312543657,-1.1037611834720338,1695473375198374,1,0,0
531213aa32f6454ca801fe124bc8633e,-0.1761995266653021,-0.5918054639441284,-0.4375130239925842,-1.0928536791535701,1695473375698147,1,0,0
531213aa32f6454ca801fe124bc8633e,-0.1987803766018213,-0.5855685082211604,-0.39818061999482846,1.437237180075785,1695473376197966,1,0,0
531213aa32f6454ca801fe124bc8633e,-0.22491402585214912,-0.5645227124602318,-0.30187317869884556,1.3632095958443984,1695473376698026,1,0,0
531213aa32f6454ca801fe124bc8633e,-0.2506407141580671,-0.5291125645671922,-0.27130572987533425,1.2910473841716845,1695473377198440,1,0,0
531213aa32f6454ca801fe124bc8633e,-0.2753411563235044,-0.4852801542238477,-0.25968718591162293,1.2468812080163438,1695473377699013,1,0,0
531213aa32f6454ca801fe124bc8633e,-0.29682340742467717,-0.4142340709621833,-0.17585611576252425,1.1223534501467005,1695473378199564,1,0,0
531213aa32f6454ca801fe124bc8633e,-0.3179567531207778,-0.3531697601423383,-0.23582302159891744,1.149972595096937,1695473378699228,1,0,0
531213aa32f6454ca801fe124bc8633e,-0.33636972465168175,-0.30636671386338504,-0.35298232203863894,1.1762745406985238,1695473379198508,1,0,0
531213aa32f6454ca801fe124bc8633e,-0.355392016017671,-0.27363248989072375,-0.40673602084883975,1.252532325436993,1695473379697824,1,0,0
531213aa32f6454ca801fe124bc8633e,-0.37175521327302286,-0.2309483354837978,-0.4068832176566411,1.1709749891568377,1695473380197183,1,0,0
531213aa32f6454ca801fe124bc8633e,-0.3901417635162054,-0.20341312966429026,-0.4393278638606817,1.2770477800871909,1695473380697693,1,0,0
531213aa32f6454ca801fe124bc8633e,-0.40834845703612116,-0.20435086474363354,-0.49523313556155424,-1.0978311240802656,1695473381198271,1,0,0
531213aa32f6454ca801fe124bc8633e,-0.4258020360312859,-0.20012550372798515,-0.5099334476817585,1.442155265637301,1695473381698601,1,0,0
531213aa32f6454ca801fe124bc8633e,-0.4430290879385049,-0.19939664021883105,-0.5160746522265818,1.4711140976856727,1695473382198843,1,0,0
531213aa32f6454ca801fe124bc8633e,-0.45901841686086436,-0.19898714822757363,-0.5422732268629024,1.4735414017859436,1695473382698412,1,0,0
531213aa32f6454ca801fe124bc8633e,-0.4732548262874028,-0.20022113795867016,-0.5799092203508506,-1.0927207776307237,1695473383197971,1,0,0
531213aa32f6454ca801fe124bc8633e,-0.4871615230225543,-0.1968395119880301,-0.586116312778044,1.442000283300362,1695473383697637,1,0,0
531213aa32f6454ca801fe124bc8633e,-0.49845844372528897,-0.18102577983386514,-0.6152357892560498,1.2883028309977074,1695473384197276,1,0,0
531213aa32f6454ca801fe124bc8633e,-0.5122451793267063,-0.15526081179835508,-0.5313720219680749,1.2371974065281888,1695473384697766,1,0,0
531213aa32f6454ca801fe124bc8633e,-0.5262417485949936,-0.13729052274898973,-0.5563570476620928,1.3020565390930507,1695473385198499,1,0,0
531213aa32f6454ca801fe124bc8633e,-0.5413590531955932,-0.1221387931549207,-0.5418987143172815,1.33723614614665,1695473385699058,1,0,0
531213aa32f6454ca801fe124bc8633e,-0.559576489318762,-0.1281479386703447,-0.49235157647987915,-1.0575797585453803,1695473386199562,1,0,0
531213aa32f6454ca801fe124bc8633e,-0.5788673786834101,-0.16315182310007423,-0.39287276013675343,-0.8707926841399409,1695473386699102,1,0,0
531213aa32f6454ca801fe124bc8633e,-0.5997494315679918,-0.2201997003614237,-0.26078505184793294,-0.7895485748390543,1695473387198404,1,0,0
531213aa32f6454ca801fe124bc8633e,-0.6173613835838188,-0.28673337291226086,-0.2531291784653611,-0.7237529277356279,1695473387697712,1,0,0
531213aa32f6454ca801fe124bc8633e,-0.6347771298423196,-0.39191418841468567,-0.0015520674902266356,-0.6396381167654249,1695473388197193,1,0,0
531213aa32f6454ca801fe124bc8633e,-0.6478927463427456,-0.5180499404185316,0.11340817813254699,-0.577198078069125,1695473388697650,1,0,0
531213aa32f6454ca801fe124bc8633e,-0.65647793019037,-0.630206153386056,-0.014126212674296748,-0.547277254409181,1695473389198293,1,0,0
531213aa32f6454ca801fe124bc8633e,-0.6598623307615544,-0.7607546539412414,0.10882573485184492,-0.48974579267535717,1695473389698855,1,0,0
531213aa32f6454ca801fe124bc8633e,-0.6589314194532923,-0.9006044989034375,0.17749235959822185,-0.4519376764237796,1695473390199232,1,0,0
531213aa32f6454ca801fe124bc8633e,-0.6589314194532923,-0.9006044989034375,-0.8868274485130359,-0.4519376764237796,1695473390199232,1,0,0
539d42ac065d4a019b44f3243d17cfc6,0.8326227190684706,-0.6802618069611112,-0.8868274485130359,0.18597324164967524,1695473372698161,1,0,0
539d42ac065d4a019b44f3243d17cfc6,0.816228379734008,-0.6739417960508313,-0.5309447515818749,1.42156464591412,1695473373198647,1,0,0
539d42ac065d4a019b44f3243d17cfc6,0.7976160460432432,-0.6648083642609697,-0.4798226378203747,1.4066281732381714,1695473373698280,1,0,0
539d42ac065d4a019b44f3243d17cfc6,0.7783555687683493,-0.6459108448811387,-0.4476246859301371,1.3399703991196805,1695473374197968,1,0,0
539d42ac065d4a019b44f3243d17cfc6,0.7597681011256693,-0.6325731662610827,-0.47418733523924766,1.3751033551069705,1695473374698243,1,0,0
539d42ac065d4a019b44f3243d17cfc6,0.738187152434729,-0.643606039727228,-0.41478843492515804,-1.0317903659449088,1695473375198374,1,0,0
539d42ac065d4a019b44f3243d17cfc6,0.716732517738093,-0.7013530880408344,-0.24878710700114495,-0.7926017427744092,1695473375698147,1,0,0
539d42ac065d4a019b44f3243d17cfc6,0.6914596672020206,-0.7817020913975409,-0.06774350469793516,-0.7584390485144463,1695473376197966,1,0,0
539d42ac065d4a019b44f3243d17cfc6,0.6597499671091671,-0.9304794606699873,0.4357271811779898,-0.6825865440648139,1695473376698026,1,0,0
539d42ac065d4a019b44f3243d17cfc6,0.6155644986623311,-1.1461051040303452,1.0092253842003134,-0.6755086311659974,1695473377198440,1,0,0
539d42ac065d4a019b44f3243d17cfc6,0.5592209636025341,-1.3739254946058148,1.2276046813424435,-0.7104896587007097,1695473377699013,1,0,0
539d42ac065d4a019b44f3243d17cfc6,0.49275103179177177,-1.5936274830975479,1.3123091656993595,-0.7505245839218334,1695473378199564,1,0,0
