instance_token,x_rel,y_rel,rot_x,rot_y,timestamp,category_id
18b35f704a7d45199d08cbce4ca63d86,20.866872928159616,-12.81557881084997,-0.9247201238526604,-1.734723475976807e-18,1695473381198271,0
18b35f704a7d45199d08cbce4ca63d86,18.80923049294074,-12.706093671919078,-0.9153521694861972,-3.469446951953614e-18,1695473381698601,0
18b35f704a7d45199d08cbce4ca63d86,16.54671519916433,-12.720852257140798,-0.9080147433719755,0.0,1695473382198843,0
18b35f704a7d45199d08cbce4ca63d86,14.431127772873062,-12.639394754667949,-0.919447341120283,-1.734723475976807e-18,1695473382698412,0
18b35f704a7d45199d08cbce4ca63d86,12.52761238937476,-12.485503104271002,-0.9126285473280077,0.0,1695473383197971,0
18b35f704a7d45199d08cbce4ca63d86,10.568325280734726,-12.397786378746757,-0.8756737063096843,0.0,1695473383697637,0
18b35f704a7d45199d08cbce4ca63d86,8.554168161092862,-12.451390794420444,-0.8756737063096844,-1.734723475976807e-18,1695473384197276,0
18b35f704a7d45199d08cbce4ca63d86,6.215865946164532,-12.61638994220263,-0.8756737063096844,-1.734723475976807e-18,1695473384697766,0
18b35f704a7d45199d08cbce4ca63d86,3.7871049822120604,-12.484469970433189,-0.8598356411100869,1.734723475976807e-18,1695473385198499,0
18b35f704a7d45199d08cbce4ca63d86,-2.1411122443206168,-12.958666299705836,-0.8756737063096846,0.0,1695473386699102,0
18b35f704a7d45199d08cbce4ca63d86,-3.5945570358655026,-13.882175412203834,0.9378786434477357,1.734723475976807e-18,1695473387198404,0
18b35f704a7d45199d08cbce4ca63d86,-4.224619423956159,-14.948742851790119,0.9767075520124622,0.0,1695473387697712,0
18b35f704a7d45199d08cbce4ca63d86,-4.505586211383028,-15.832083141856192,0.9643585479851475,3.469446951953614e-18,1695473388197193,0
18b35f704a7d45199d08cbce4ca63d86,-4.505586211383028,-15.832083141856192,0.9643585479851475,3.469446951953614e-18,1695473388197193,0
299af72bc8cb41df93b03b117071d032,19.261256590705703,8.070372498128378,0.4342079483406551,4.336808689942018e-19,1695473372698161,0
299af72bc8cb41df93b03b117071d032,18.23872590567705,8.528836581410578,0.43420794834065524,-8.673617379884035e-19,1695473373198647,0
299af72bc8cb41df93b03b117071d032,17.00762137170193,9.105444850348288,0.3833150409620216,-8.673617379884035e-19,1695473373698280,0
299af72bc8cb41df93b03b117071d032,15.835839844922834,9.576325505336465,0.4342079483406551,-1.5178830414797062e-18,1695473374197968,0
299af72bc8cb41df93b03b117071d032,14.611668880366421,10.142593743301955,0.4342079483406553,-2.168404344971009e-19,1695473374698243,0
299af72bc8cb41df93b03b117071d032,13.350110908311521,10.418486369309129,0.4342079483406551,-2.168404344971009e-19,1695473375198374,0
299af72bc8cb41df93b03b117071d032,12.303360728487329,10.351625454408786,0.43420794834065524,-1.0842021724855044e-18,1695473375698147,0
299af72bc8cb41df93b03b117071d032,11.426539300962306,10.308997279634676,0.4342079483406551,-3.2526065174565133e-19,1695473376197966,0
299af72bc8cb41df93b03b117071d032,10.86247478897958,9.890867102118687,0.43420794834065524,-5.963111948670274e-19,1695473376698026,0
299af72bc8cb41df93b03b117071d032,10.549844865494208,9.142714708259367,0.4342079483406551,0.0,1695473377198440,0
299af72bc8cb41df93b03b117071d032,10.24858574171414,8.20151530055714,0.4342079483406551,-4.336808689942018e-19,1695473377699013,0
299af72bc8cb41df93b03b117071d032,10.127285025250142,7.080631819422013,0.4342079483406552,-8.673617379884035e-19,1695473378199564,0
299af72bc8cb41df93b03b117071d032,9.669424474735013,6.293251181075439,0.43420794834065524,-1.734723475976807e-18,1695473378699228,0
299af72bc8cb41df93b03b117071d032,8.98877956833554,5.631631546637187,0.43420794834065524,0.0,1695473379198508,0
299af72bc8cb41df93b03b117071d032,7.948515197866772,5.226797150855976,0.4342079483406552,-8.673617379884035e-19,1695473379697824,0
299af72bc8cb41df93b03b117071d032,6.9560863461661695,5.016500022716341,0.4342079483406551,-1.734723475976807e-18,1695473380197183,0
299af72bc8cb41df93b03b117071d032,5.647082354903839,4.9472070595645,0.4342079483406551,8.673617379884035e-19,1695473380697693,0
299af72bc8cb41df93b03b117071d032,4.22076831573847,4.937951566534173,0.43420794834065507,8.673617379884035e-19,1695473381198271,0
299af72bc8cb41df93b03b117071d032,2.806561230598052,5.003748245560998,0.4342079483406552,0.0,1695473381698601,0
299af72bc8cb41df93b03b117071d032,1.400337411611584,5.022101721603126,0.4342079483406551,0.0,1695473382198843,0
299af72bc8cb41df93b03b117071d032,0.012077341648204065,5.088559778373635,0.4342079483406551,8.673617379884035e-19,1695473382698412,0
299af72bc8cb41df93b03b117071d032,-1.0783654504692939,4.911499477283784,0.43420794834065524,-8.673617379884035e-19,1695473383197971,0
299af72bc8cb41df93b03b117071d032,-1.9154631820978412,4.813849816356965,0.43420794834065524,-8.673617379884035e-19,1695473383697637,0
299af72bc8cb41df93b03b117071d032,-2.346778165634702,4.794043317133209,0.4238934834100546,8.673617379884035e-19,1695473384197276,0
299af72bc8cb41df93b03b117071d032,-3.0601327254353046,4.797268158871793,0.43420794834065524,0.0,1695473384697766,0
299af72bc8cb41df93b03b117071d032,-3.938112932455656,4.770196807550719,0.4342079483406551,0.0,1695473385198499,0
299af72bc8cb41df93b03b117071d032,-4.575498969447764,4.773418208706957,0.4342079483406552,8.673617379884035e-19,1695473385699058,0
299af72bc8cb41df93b03b117071d032,-5.432457633315348,4.7407562074632175,0.43420794834065507,0.0,1695473386199562,0
299af72bc8cb41df93b03b117071d032,-6.6517819234896525,4.58260995599791,0.4455319256725701,8.673617379884035e-19,1695473386699102,0
299af72bc8cb41df93b03b117071d032,-7.79494248614461,4.47187837882479,0.4342079483406552,-1.734723475976807e-18,1695473387198404,0
299af72bc8cb41df93b03b117071d032,-8.982194770717877,4.233618878121428,0.43420794834065507,0.0,1695473387697712,0
299af72bc8cb41df93b03b117071d032,-10.567908069367041,4.141377900256192,0.4342079483406551,0.0,1695473388197193,0
299af72bc8cb41df93b03b117071d032,-12.270243298181462,3.6953121326998257,0.4342079483406551,0.0,1695473388697650,0
299af72bc8cb41df93b03b117071d032,-13.819526161618773,3.0180522273345938,0.43420794834065524,8.673617379884035e-19,1695473389198293,0
299af72bc8cb41df93b03b117071d032,-15.440600654138622,2.14168095478091,0.4342079483406551,8.673617379884035e-19,1695473389698855,0
299af72bc8cb41df93b03b117071d032,-17.22036534115995,0.901419494037186,0.43420794834065524,0.0,1695473390199232,0
299af72bc8cb41df93b03b117071d032,-18.814620198062727,-0.8423198821222768,0.4342079483406552,-8.673617379884035e-19,1695473390698821,0
299af72bc8cb41df93b03b117071d032,-20.04925360975655,-2.6848317925256886,0.43420794834065524,-4.336808689942018e-19,1695473391198235,0
299af72bc8cb41df93b03b117071d032,-21.176637495544014,-4.452700556149221,0.4342079483406551,0.0,1695473391697850,0
299af72bc8cb41df93b03b117071d032,-22.1245692884494,-5.819136070899919,0.4342079483406553,-1.3010426069826053e-18,1695473392197458,0
299af72bc8cb41df93b03b117071d032,-22.1245692884494,-5.819136070899919,0.4342079483406553,-1.3010426069826053e-18,1695473392197458,0
84bfb020afa147459b59e20b67669486,37.866019095424036,12.085976619279782,0.9409050512996384,-4.336808689942018e-19,1695473372698161,0
84bfb020afa147459b59e20b67669486,36.492782748554184,12.118367506539055,0.9127097368893362,8.673617379884035e-19,1695473373198647,0
84bfb020afa147459b59e20b67669486,34.786563957118155,12.301847806117202,0.9111119055407018,-1.3010426069826053e-18,1695473373698280,0
84bfb020afa147459b59e20b67669486,33.08638969576105,12.488905118686782,0.9067680344282327,0.0,1695473374197968,0
84bfb020afa147459b59e20b67669486,31.408322823331552,12.661416564307192,0.9548931735577213,-8.673617379884035e-19,1695473374698243,0
84bfb020afa147459b59e20b67669486,29.731955261818996,12.486528762095135,0.9581911010180342,0.0,1695473375198374,0
84bfb020afa147459b59e20b67669486,28.352465702229587,11.771231893647062,0.9386564193147338,-1.734723475976807e-18,1695473375698147,0
84bfb020afa147459b59e20b67669486,26.963329332336695,10.77960348769916,0.9293564481351237,6.505213034913027e-19,1695473376197966,0
84bfb020afa147459b59e20b67669486,25.964910943797403,9.090196823791164,0.9301058120764947,-2.168404344971009e-19,1695473376698026,0
84bfb020afa147459b59e20b67669486,25.065442229510804,6.4692749289327285,0.9402559641443091,4.336808689942018e-19,1695473377198440,0
84bfb020afa147459b59e20b67669486,23.889918413604335,3.6580877776622556,0.9226785907512324,8.673617379884035e-19,1695473377699013,0
84bfb020afa147459b59e20b67669486,22.47674686441021,0.8222043330556534,0.9208312718643266,-8.673617379884035e-19,1695473378199564,0
84bfb020afa147459b59e20b67669486,20.797323196333572,-1.5401541695518386,0.9307981489571153,-1.734723475976807e-18,1695473378699228,0
84bfb020afa147459b59e20b67669486,18.859021765409086,-3.142583218937679,0.9401459438095492,1.734723475976807e-18,1695473379198508,0
84bfb020afa147459b59e20b67669486,16.84152085742768,-4.121119485047759,0.8818019030082147,0.0,1695473379697824,0
84bfb020afa147459b59e20b67669486,14.964675104003847,-5.060296974678484,0.8802699402653062,0.0,1695473380197183,0
84bfb020afa147459b59e20b67669486,13.182853366421968,-5.30721693281645,0.9283222522307187,-1.734723475976807e-18,1695473380697693,0
84bfb020afa147459b59e20b67669486,11.601056965614202,-5.421877622952126,0.8751841503999722,-1.734723475976807e-18,1695473381198271,0
84bfb020afa147459b59e20b67669486,10.04269141892822,-5.485175379376928,0.8774463696480902,1.734723475976807e-18,1695473381698601,0
84bfb020afa147459b59e20b67669486,8.646939721686397,-5.464386506910416,0.937571387427625,-3.469446951953614e-18,1695473382198843,0
84bfb020afa147459b59e20b67669486,7.258178368155034,-5.547110391099744,0.9366497728874077,0.0,1695473382698412,0
84bfb020afa147459b59e20b67669486,6.1256558823961775,-5.473510106035946,0.9232991225387326,0.0,1695473383197971,0
84bfb020afa147459b59e20b67669486,4.973959400239768,-5.465139253577412,0.9405828898221031,1.734723475976807e-18,1695473383697637,0
84bfb020afa147459b59e20b67669486,3.8607990641581633,-5.526728927532102,0.9325251903096732,0.0,1695473384197276,0
84bfb020afa147459b59e20b67669486,2.4123759588090365,-5.607839443877014,0.9446830267026749,0.0,1695473384697766,0
84bfb020afa147459b59e20b67669486,1.009199386584489,-5.655145620091027,0.9359654993592498,-1.734723475976807e-18,1695473385198499,0
84bfb020afa147459b59e20b67669486,-0.465938472931712,-5.6042582845988385,0.9252123454124952,1.734723475976807e-18,1695473385699058,0
84bfb020afa147459b59e20b67669486,-1.8441650079593288,-5.580394378065778,0.9582137022202575,1.734723475976807e-18,1695473386199562,0
84bfb020afa147459b59e20b67669486,-3.154440441842195,-5.675360935638981,0.9527448348782174,1.734723475976807e-18,1695473386699102,0
84bfb020afa147459b59e20b67669486,-3.154440441842195,-5.675360935638981,0.9527448348782174,1.734723475976807e-18,1695473386699102,0
e5ec624033f743ffadb97313d9fbbb16,29.96785348296713,9.349613151938716,-0.917589488338612,-2.168404344971009e-19,1695473377198440,0
e5ec624033f743ffadb97313d9fbbb16,28.32773804984314,5.545994696931897,-0.9175894883386119,8.673617379884035e-19,1695473377699013,0
e5ec624033f743ffadb97313d9fbbb16,26.304240988701036,1.9398693033471623,-0.9317776466714053,8.673617379884035e-19,1695473378199564,0
e5ec624033f743ffadb97313d9fbbb16,23.91233083696747,-1.0705054989617313,-0.9175894883386119,-3.469446951953614e-18,1695473378699228,0
e5ec624033f743ffadb97313d9fbbb16,21.292257888628527,-2.974437895939971,-0.9175894883386119,-3.469446951953614e-18,1695473379198508,0
e5ec624033f743ffadb97313d9fbbb16,18.563078019258295,-4.3067038364750285,-0.9175894883386118,0.0,1695473379697824,0
e5ec624033f743ffadb97313d9fbbb16,16.17306271482986,-5.367542047282078,-0.9175894883386118,1.734723475976807e-18,1695473380197183,0
e5ec624033f743ffadb97313d9fbbb16,14.25730819499308,-5.55522577692351,-0.9175894883386119,0.0,1695473380697693,0
e5ec624033f743ffadb97313d9fbbb16,12.66724639417994,-5.720301633045841,-0.9175894883386116,0.0,1695473381198271,0
e5ec624033f743ffadb97313d9fbbb16,11.124863074658993,-5.893562250804774,-0.917589488338612,0.0,1695473381698601,0
e5ec624033f743ffadb97313d9fbbb16,9.63712878578341,-5.897420830842284,-0.9233595449812367,0.0,1695473382198843,0
e5ec624033f743ffadb97313d9fbbb16,8.275907644924763,-5.840229783349761,-0.9175894883386118,0.0,1695473382698412,0
e5ec624033f743ffadb97313d9fbbb16,7.14094163161157,-5.827875464957251,-0.917589488338612,0.0,1695473383197971,0
e5ec624033f743ffadb97313d9fbbb16,5.987531410731994,-5.834215490715558,-0.9175894883386118,0.0,1695473383697637,0
e5ec624033f743ffadb97313d9fbbb16,4.802123358038379,-6.027190098796194,-0.9175894883386119,-1.734723475976807e-18,1695473384197276,0
e5ec624033f743ffadb97313d9fbbb16,3.388622847125656,-6.12244970527256,-0.9175894883386118,-1.734723475976807e-18,1695473384697766,0
e5ec624033f743ffadb97313d9fbbb16,2.016443352542226,-6.147502064161027,-0.9175894883386118,0.0,1695473385198499,0
e5ec624033f743ffadb97313d9fbbb16,0.5453924347998993,-6.112262173426942,-0.917589488338612,1.734723475976807e-18,1695473385699058,0
e5ec624033f743ffadb97313d9fbbb16,-6.767394968457885,-8.67668881701013,-0.9175894883386118,0.0,1695473389698855,0
e5ec624033f743ffadb97313d9fbbb16,-6.92543972744286,-9.17108214649622,-0.9175894883386118,8.673617379884035e-19,1695473390199232,0
e5ec624033f743ffadb97313d9fbbb16,-7.209464083534943,-9.707058567896532,-0.9175894883386118,1.734723475976807e-18,1695473390698821,0
e5ec624033f743ffadb97313d9fbbb16,-7.232848680818895,-10.299343469308706,-0.9175894883386118,-2.168404344971009e-18,1695473391198235,0
e5ec624033f743ffadb97313d9fbbb16,-7.232848680818895,-10.299343469308706,-0.9175894883386118,-2.168404344971009e-18,1695473391198235,0
0a746b650bfd4b508451d5b13ae0ed53,-56.6764305672352,-17.337849765218603,0.9310105493570169,-1.3010426069826053e-18,1704027655998290,0
0a746b650bfd4b508451d5b13ae0ed53,-58.5744174193303,-17.388615507878797,0.9310105493570171,-8.673617379884035e-19,1704027656498023,0
0a746b650bfd4b508451d5b13ae0ed53,-60.54930359081748,-17.4800206489662,0.9310105493570171,-8.673617379884035e-19,1704027656998083,0
0a746b650bfd4b508451d5b13ae0ed53,-62.967593568759696,-17.48786617053906,0.9310105493570169,-1.734723475976807e-18,1704027657498408,0
0a746b650bfd4b508451d5b13ae0ed53,-65.22846449215803,-17.413031511093934,0.9310105493570171,8.673617379884035e-19,1704027657998201,0
0a746b650bfd4b508451d5b13ae0ed53,-67.58676924937548,-17.459883271190968,0.9310105493570169,0.0,1704027658497932,0
0a746b650bfd4b508451d5b13ae0ed53,-75.32820411805568,-17.539040243646845,0.9310105493570169,0.0,1704027659998241,0
0a746b650bfd4b508451d5b13ae0ed53,-78.20031261266189,-17.67892650556191,0.9310105493570167,3.469446951953614e-18,1704027660497865,0
0a746b650bfd4b508451d5b13ae0ed53,-81.08853596180465,-17.88156887272697,0.9310105493570169,3.469446951953614e-18,1704027660997490,0
0a746b650bfd4b508451d5b13ae0ed53,-83.92943736785568,-18.200306852151062,0.9154605121528832,3.469446951953614e-18,1704027661497517,0
0a746b650bfd4b508451d5b13ae0ed53,-86.98174424720249,-18.395635983884194,0.915460512152883,-1.734723475976807e-18,1704027661998222,0
0a746b650bfd4b508451d5b13ae0ed53,-96.77276057295104,-19.334532186040292,0.9154605121528833,3.469446951953614e-18,1704027663499099,0
0a746b650bfd4b508451d5b13ae0ed53,-99.87955981740492,-19.46536814041071,0.9154605121528834,-1.734723475976807e-18,1704027663998401,0
0a746b650bfd4b508451d5b13ae0ed53,-103.23726894801233,-19.94862614673002,0.9154605121528835,0.0,1704027664497971,0
0a746b650bfd4b508451d5b13ae0ed53,-106.67227910121974,-20.133488091686054,0.9154605121528833,0.0,1704027664997608,0
0a746b650bfd4b508451d5b13ae0ed53,-110.4566732798043,-20.005286903515575,0.915460512152883,1.734723475976807e-18,1704027665497767,0
0a746b650bfd4b508451d5b13ae0ed53,-122.60975573373852,-20.148067534021138,0.9154605121528833,0.0,1704027666998495,0
0a746b650bfd4b508451d5b13ae0ed53,-126.77535607358922,-19.972176228933094,0.9154605121528833,3.469446951953614e-18,1704027667498461,0
0a746b650bfd4b508451d5b13ae0ed53,-131.00546481324716,-19.936351713190774,0.9154605121528835,0.0,1704027667998121,0
0a746b650bfd4b508451d5b13ae0ed53,-167.188497581861,-17.740223564437812,0.9154605121528833,2.168404344971009e-19,1704027671998696,0
0a746b650bfd4b508451d5b13ae0ed53,-171.63582903697244,-17.203168181954624,0.9154605121528836,-2.168404344971009e-19,1704027672498162,0
0a746b650bfd4b508451d5b13ae0ed53,-171.63582903697244,-17.203168181954624,0.9154605121528836,-2.168404344971009e-19,1704027672498162,0
1838f99086ad4ec08efc179f10c2a3da,31.973077180504625,30.49395789000542,-0.7010227735588472,0.0,1704027655998290,0
1838f99086ad4ec08efc179f10c2a3da,30.890307584469753,30.452481395720046,-0.7010227735588473,-8.673617379884035e-19,1704027656498023,0
1838f99086ad4ec08efc179f10c2a3da,29.47673826622446,30.38215959332734,-0.7010227735588471,3.903127820947816e-18,1704027656998083,0
1838f99086ad4ec08efc179f10c2a3da,27.914229313361744,30.29732994819961,-0.6198151855425234,0.0,1704027657498408,0
1838f99086ad4ec08efc179f10c2a3da,26.350730508850955,30.33852536404794,-0.5326335270796906,0.0,1704027657998201,0
1838f99086ad4ec08efc179f10c2a3da,24.92499708725228,30.489060503685437,-0.48674282069984975,0.0,1704027658497932,0
1838f99086ad4ec08efc179f10c2a3da,23.537746597679842,30.65245325348274,-0.45995291717418274,4.336808689942018e-19,1704027658998075,0
1838f99086ad4ec08efc179f10c2a3da,22.576200381524494,30.838846614423733,-0.45995291717418274,8.673617379884035e-19,1704027659498350,0
1838f99086ad4ec08efc179f10c2a3da,21.32984297323416,31.21220911168976,-0.49190956743568504,0.0,1704027659998241,0
1838f99086ad4ec08efc179f10c2a3da,19.878030037419283,31.81349920388788,-0.4919095674356849,8.673617379884035e-19,1704027660497865,0
1838f99086ad4ec08efc179f10c2a3da,18.17298034632293,32.2635307182083,-0.4919095674356848,0.0,1704027660997490,0
1838f99086ad4ec08efc179f10c2a3da,16.430560775754234,32.7593491080896,-0.4919095674356849,8.673617379884035e-19,1704027661497517,0
1838f99086ad4ec08efc179f10c2a3da,14.618293269391078,33.25577392968044,-0.491909567435685,1.734723475976807e-18,1704027661998222,0
1838f99086ad4ec08efc179f10c2a3da,12.729479369906413,33.80943783858471,-0.4919095674356849,-8.673617379884035e-19,1704027662498735,0
1838f99086ad4ec08efc179f10c2a3da,10.70624100358937,34.377005081149,-0.4919095674356849,-8.673617379884035e-19,1704027662999190,0
1838f99086ad4ec08efc179f10c2a3da,8.34394108683951,34.80404093726079,-0.4919095674356848,0.0,1704027663499099,0
1838f99086ad4ec08efc179f10c2a3da,6.211169275401625,35.408216265925454,-0.49190956743568487,-2.6020852139652106e-18,1704027663998401,0
1838f99086ad4ec08efc179f10c2a3da,3.890468323249003,35.915988821240646,-0.4919095674356848,0.0,1704027664497971,0
1838f99086ad4ec08efc179f10c2a3da,1.654088219813648,36.32493970155548,-0.6148629499873063,8.673617379884035e-19,1704027664997608,0
1838f99086ad4ec08efc179f10c2a3da,-0.987455702778238,36.73568778065987,-0.7243855399494858,-1.734723475976807e-18,1704027665497767,0
1838f99086ad4ec08efc179f10c2a3da,-3.8619229846598433,37.14331697179787,-0.8180849746181922,-8.673617379884035e-19,1704027665998277,0
1838f99086ad4ec08efc179f10c2a3da,-7.183159563599045,37.44457946221152,-0.8939145252503624,-3.469446951953614e-18,1704027666498434,0
1838f99086ad4ec08efc179f10c2a3da,-10.614769785550855,37.44389146665224,-0.9170707288836211,1.734723475976807e-18,1704027666998495,0
1838f99086ad4ec08efc179f10c2a3da,-14.036012509036416,37.47272356468465,-0.9362643852178933,1.734723475976807e-18,1704027667498461,0
1838f99086ad4ec08efc179f10c2a3da,-17.447960517153266,37.52921413051433,-0.9318014231047951,0.0,1704027667998121,0
1838f99086ad4ec08efc179f10c2a3da,-20.861864252776282,37.849349103974745,-0.9360738451812158,-1.734723475976807e-18,1704027668497746,0
1838f99086ad4ec08efc179f10c2a3da,-24.564137277003766,38.26759808159419,-0.9504344389051691,-8.673617379884035e-19,1704027668997307,0
1838f99086ad4ec08efc179f10c2a3da,-28.262807731539585,38.62805869388614,-0.9704786896497776,0.0,1704027669497327,0
1838f99086ad4ec08efc179f10c2a3da,-32.083453967229,39.0359604486092,-0.9704786896497778,0.0,1704027669998058,0
1838f99086ad4ec08efc179f10c2a3da,-35.7852808682924,39.58319038369204,-0.9427512793886141,0.0,1704027670498733,0
1838f99086ad4ec08efc179f10c2a3da,-39.17278338477158,40.209647241666644,-0.9341725996474556,-4.336808689942018e-19,1704027670999383,0
1838f99086ad4ec08efc179f10c2a3da,-42.62472532279915,40.72517648543443,-0.9369077866041677,-3.2526065174565133e-19,1704027671499416,0
1838f99086ad4ec08efc179f10c2a3da,-46.38649355976931,41.219546209558644,-0.9369077866041677,-8.673617379884035e-19,1704027671998696,0
1838f99086ad4ec08efc179f10c2a3da,-50.19242557375546,41.90755042420514,-0.936907786604168,-4.336808689942018e-19,1704027672498162,0
1838f99086ad4ec08efc179f10c2a3da,-54.09175353250426,42.67841720861381,-0.936907786604168,-8.673617379884035e-19,1704027672997592,0
1838f99086ad4ec08efc179f10c2a3da,-58.092303614926664,43.41060486634182,-0.9369077866041677,0.0,1704027673497553,0
1838f99086ad4ec08efc179f10c2a3da,-73.92588318566615,45.23177253587828,-0.9187116101292153,-1.734723475976807e-18,1704027675498858,0
1838f99086ad4ec08efc179f10c2a3da,-73.92588318566615,45.23177253587828,-0.9187116101292153,-1.734723475976807e-18,1704027675498858,0
1f139fadc62c4a8daed33c671eacbba1,-33.402236660627096,-5.306169150312179,-0.21627414496693662,-3.469446951953614e-18,1704027655998290,1
1f139fadc62c4a8daed33c671eacbba1,-34.06688221432398,-5.236071900594865,-0.21627414496693653,6.505213034913027e-19,1704027656498023,1
1f139fadc62c4a8daed33c671eacbba1,-34.85814956701675,-5.21303277835154,-0.21969192881746985,-9.75781955236954e-19,1704027656998083,1
1f139fadc62c4a8daed33c671eacbba1,-35.870799469154974,-5.254883187360804,-0.23300945049723795,-2.8189256484623115e-18,1704027657498408,1
1f139fadc62c4a8daed33c671eacbba1,-37.012669000673284,-5.1605019146484725,-0.23300945049723806,0.0,1704027657998201,1
1f139fadc62c4a8daed33c671eacbba1,-38.077754997850036,-5.191794631105683,-0.23300945049723795,2.168404344971009e-19,1704027658497932,1
1f139fadc62c4a8daed33c671eacbba1,-39.28836606242828,-5.121144604265041,-0.233009450497238,4.336808689942018e-19,1704027658998075,1
1f139fadc62c4a8daed33c671eacbba1,-40.68142085551312,-5.066308426665669,-0.233009450497238,-2.168404344971009e-19,1704027659498350,1
1f139fadc62c4a8daed33c671eacbba1,-42.19571191563876,-5.158522931568299,-0.23300945049723806,1.3010426069826053e-18,1704027659998241,1
1f139fadc62c4a8daed33c671eacbba1,-43.80227462226938,-5.268841002923981,-0.23300945049723795,4.336808689942018e-19,1704027660497865,1
1f139fadc62c4a8daed33c671eacbba1,-45.35287106466936,-5.363900712308443,-0.233009450497238,0.0,1704027660997490,1
1f139fadc62c4a8daed33c671eacbba1,-47.07638971158453,-5.477811787399219,-0.23300945049723795,0.0,1704027661497517,1
1f139fadc62c4a8daed33c671eacbba1,-48.82029205360333,-5.488798719186281,-0.23300945049723806,4.336808689942018e-19,1704027661998222,1
1f139fadc62c4a8daed33c671eacbba1,-50.570936643925776,-5.613638002688674,-0.23300945049723798,4.336808689942018e-19,1704027662498735,1
1f139fadc62c4a8daed33c671eacbba1,-52.59995885356867,-5.649269654002733,-0.23300945049723812,-4.336808689942018e-19,1704027662999190,1
1f139fadc62c4a8daed33c671eacbba1,-56.793874621276494,-5.81593235352074,-0.23300945049723806,8.673617379884035e-19,1704027663998401,1
1f139fadc62c4a8daed33c671eacbba1,-58.91880397209299,-5.949182353986636,-0.23300945049723804,-1.3010426069826053e-18,1704027664497971,1
1f139fadc62c4a8daed33c671eacbba1,-61.20250916609471,-6.007022865249343,-0.23300945049723806,0.0,1704027664997608,1
1f139fadc62c4a8daed33c671eacbba1,-63.71317048847927,-5.901728816682809,-0.23300945049723795,-4.336808689942018e-19,1704027665497767,1
1f139fadc62c4a8daed33c671eacbba1,-66.44327709503249,-5.822616374866133,-0.23300945049723804,-1.3010426069826053e-18,1704027665998277,1
1f139fadc62c4a8daed33c671eacbba1,-69.386377242458,-5.849444487646998,-0.23300945049723806,-4.336808689942018e-19,1704027666498434,1
1f139fadc62c4a8daed33c671eacbba1,-72.2395360501265,-5.732409242570778,-0.24122135471591283,-8.673617379884035e-19,1704027666998495,1
1f139fadc62c4a8daed33c671eacbba1,-75.0838761052562,-5.717594776207868,-0.24122135471591283,0.0,1704027667498461,1
1f139fadc62c4a8daed33c671eacbba1,-78.02049911328587,-5.350470818926887,-0.2412213547159128,4.336808689942018e-19,1704027667998121,1
1f139fadc62c4a8daed33c671eacbba1,-78.02049911328587,-5.350470818926887,-0.2412213547159128,4.336808689942018e-19,1704027667998121,1
3182565e68124d96b8baa2e27190d2a3,-33.18038936489698,-3.9240711647018127,-0.22649648251702442,-1.4094628242311558e-18,1704027655998290,0
